# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 16 14:06:35 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag >0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
loc_rowid,pl_name,hostname,default_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
14192,Kepler-1606 b,Kepler-1606,0,196.43522400,0.00393500,-0.00393500,0,0.637500,,,0,1.38,1.48,-0.32,0,276,,,0,5536.00,161.00,-140.00,0
14193,Kepler-1606 b,Kepler-1606,0,196.43955616,0.00055575,-0.00055575,0,,,,,,,,,,,,,5400.00,122.00,-122.00,0
14194,Kepler-1606 b,Kepler-1606,0,196.43522400,0.00393500,-0.00393500,0,0.637500,,,0,1.38,1.48,-0.32,0,276,,,0,5536.00,161.00,-140.00,0
14195,Kepler-1606 b,Kepler-1606,0,196.43744926,0.00001156,-0.00001156,0,,,,,,,,,,,,,5400.00,122.00,-122.00,0
14196,Kepler-1606 b,Kepler-1606,0,196.43679600,0.00254300,-0.00254300,0,,,,0,,,,0,,,,0,5400.00,122.00,-122.00,0
14197,Kepler-1606 b,Kepler-1606,1,196.43522400,0.00393500,-0.00393500,0,,,,,,,,,,,,,5422.00,59.86,-63.50,0
14198,Kepler-1606 b,Kepler-1606,0,,,,,,,,,1.29,0.07,-0.07,0,,,,,5461.00,109.00,-109.00,0
14199,Kepler-1606 b,Kepler-1606,0,196.43560000,0.00730000,-0.00730000,0,0.642100,0.010800,-0.008900,0,1.56,0.36,-0.31,0,324,28,-32,0,5461.00,100.00,-100.00,0
14200,Kepler-1606 b,Kepler-1606,0,196.43679600,0.00254300,-0.00254300,0,0.644600,,,0,1.72,0.57,-0.36,0,292,,,0,5462.00,82.00,-82.00,0
14201,Kepler-1606 b,Kepler-1606,0,196.43522400,0.00393500,-0.00393500,0,0.637500,,,0,1.38,1.48,-0.32,0,276,,,0,5536.00,161.00,-140.00,0
14202,Kepler-1607 b,Kepler-1607,0,13.64712110,0.00018430,-0.00018430,0,,,,0,,,,0,,,,0,5894.79,82.91,-82.91,0
14203,Kepler-1607 b,Kepler-1607,0,13.64736760,0.00021020,-0.00021020,0,0.107500,,,0,164.06,214.68,-89.90,0,913,,,0,5771.00,169.00,-146.00,0
14204,Kepler-1607 b,Kepler-1607,0,13.64736760,0.00021020,-0.00021020,0,0.107500,,,0,164.06,214.68,-89.90,0,913,,,0,5771.00,169.00,-146.00,0
14205,Kepler-1607 b,Kepler-1607,0,,,,,,,,,449.63,29.81,-27.56,0,,,,,5988.00,120.00,-120.00,0
14206,Kepler-1607 b,Kepler-1607,1,13.64736760,0.00021020,-0.00021020,0,,,,,,,,,,,,,6116.00,118.51,-199.25,0
14207,Kepler-1607 b,Kepler-1607,0,13.64712110,0.00018430,-0.00018430,0,0.107500,,,0,164.06,137.87,-101.94,0,913,,,0,5771.00,155.00,-155.00,0
14208,Kepler-1607 b,Kepler-1607,0,13.64736760,0.00021020,-0.00021020,0,0.107500,,,0,164.06,214.68,-89.90,0,913,,,0,5771.00,169.00,-146.00,0
14209,Kepler-1608 b,Kepler-1608,0,16.47356860,0.00016980,-0.00016980,0,0.112600,,,0,33.22,37.89,-9.84,0,612,,,0,5364.00,206.00,-160.00,0
14210,Kepler-1608 b,Kepler-1608,0,16.47347400,0.00015790,-0.00015790,0,0.112600,,,0,33.22,16.14,-10.57,0,612,,,0,5364.00,194.00,-162.00,0
14211,Kepler-1608 b,Kepler-1608,1,16.47356860,0.00016980,-0.00016980,0,,,,,,,,,,,,,4992.00,119.01,-72.99,0
14212,Kepler-1608 b,Kepler-1608,0,16.47356860,0.00016980,-0.00016980,0,0.112600,,,0,33.22,37.89,-9.84,0,612,,,0,5364.00,206.00,-160.00,0
14213,Kepler-1608 b,Kepler-1608,0,16.47375729,0.00016203,-0.00016203,0,,,,,,,,,,,,,,,,
14214,Kepler-1608 b,Kepler-1608,0,16.47356860,0.00016980,-0.00016980,0,0.112600,,,0,33.22,37.89,-9.84,0,612,,,0,5364.00,206.00,-160.00,0
14215,Kepler-1608 b,Kepler-1608,0,16.47347400,0.00015790,-0.00015790,0,,,,0,,,,0,,,,0,,,,
14216,Kepler-1609 b,Kepler-1609,0,,,,,,,,,12.97,1.52,-1.32,0,,,,,5802.00,116.00,-116.00,0
14217,Kepler-1609 b,Kepler-1609,1,114.34219000,0.00409700,-0.00409700,0,,,,,,,,,,,,,6132.00,88.96,-146.65,0
14218,Kepler-1609 b,Kepler-1609,0,114.34219000,0.00409700,-0.00409700,0,0.493200,,,0,7.93,17.05,-2.71,0,428,,,0,6257.00,163.00,-224.00,0
14219,Kepler-1609 b,Kepler-1609,0,114.34219000,0.00409700,-0.00409700,0,0.493200,,,0,7.93,17.05,-2.71,0,428,,,0,6257.00,163.00,-224.00,0
14220,Kepler-1609 b,Kepler-1609,0,114.33713990,0.00057655,-0.00057655,0,,,,,,,,,,,,,5826.00,122.00,-122.00,0
14221,Kepler-1609 b,Kepler-1609,0,114.33605200,0.00381500,-0.00381500,0,,,,0,,,,0,,,,0,5826.00,122.00,-122.00,0
14222,Kepler-1609 b,Kepler-1609,0,114.33605200,0.00381500,-0.00381500,0,0.467900,,,0,8.02,3.54,-2.77,0,429,,,0,5802.00,78.00,-78.00,0
14223,Kepler-1609 b,Kepler-1609,0,114.33930495,0.00006702,-0.00006702,0,,,,,,,,,,,,,5826.00,122.00,-122.00,0
14224,Kepler-1609 b,Kepler-1609,0,114.34219000,0.00409700,-0.00409700,0,0.493200,,,0,7.93,17.05,-2.71,0,428,,,0,6257.00,163.00,-224.00,0
14225,Kepler-161 b,Kepler-161,0,4.92135468,0.00000380,-0.00000380,0,0.052800,,,0,116.67,61.78,-26.31,0,838,,,0,5079.00,160.00,-130.00,0
14226,Kepler-161 b,Kepler-161,0,4.92135468,0.00000380,-0.00000380,0,,,,,,,,,,,,,5147.00,78.00,-70.12,0
14227,Kepler-161 b,Kepler-161,0,4.92135587,0.00000088,-0.00000088,0,,,,,,,,,,,,,4992.00,122.00,-122.00,0
14228,Kepler-161 b,Kepler-161,0,4.92135700,0.00001400,-0.00001400,0,0.052000,,,0,,,,0,813,,,0,5058.00,69.00,-69.00,0
14229,Kepler-161 b,Kepler-161,1,4.92135500,0.00000600,-0.00000600,0,0.054000,,,0,,,,,,,,,5078.00,100.00,-100.00,0
14230,Kepler-161 b,Kepler-161,0,,,,,,,,,123.40,2.72,-2.66,0,,,,,5108.00,102.00,-102.00,0
14231,Kepler-161 b,Kepler-161,0,4.92135468,0.00000380,-0.00000380,0,0.052800,,,0,116.67,61.78,-26.31,0,838,,,0,5079.00,160.00,-130.00,0
14232,Kepler-161 b,Kepler-161,0,4.92100000,,,0,,,,,,,,,,,,,,,,
14233,Kepler-161 b,Kepler-161,0,4.92133512,0.00000303,-0.00000303,0,,,,,,,,,,,,,4992.00,122.00,-122.00,0
14234,Kepler-161 b,Kepler-161,0,4.92136390,0.00000401,-0.00000401,0,0.053200,,,0,134.02,30.09,-23.31,0,868,,,0,5076.00,101.00,-101.00,0
14235,Kepler-161 b,Kepler-161,0,4.92135468,0.00000380,-0.00000380,0,0.052800,,,0,116.67,61.78,-26.31,0,838,,,0,5079.00,160.00,-130.00,0
14236,Kepler-161 b,Kepler-161,0,4.92136390,0.00000401,-0.00000401,0,,,,0,,,,0,,,,0,4992.00,122.00,-122.00,0
14237,Kepler-161 c,Kepler-161,0,7.06400000,,,0,,,,,,,,,,,,,,,,
14238,Kepler-161 c,Kepler-161,0,7.06427100,0.00002300,-0.00002300,0,0.066000,,,0,,,,0,722,,,0,5058.00,69.00,-69.00,0
14239,Kepler-161 c,Kepler-161,0,7.06425202,0.00000707,-0.00000707,0,0.067700,,,0,82.76,18.58,-14.39,0,769,,,0,5076.00,101.00,-101.00,0
14240,Kepler-161 c,Kepler-161,0,7.06425644,0.00000661,-0.00000661,0,0.067200,,,0,72.02,38.15,-16.23,0,743,,,0,5079.00,160.00,-130.00,0
14241,Kepler-161 c,Kepler-161,0,7.06425644,0.00000661,-0.00000661,0,0.067200,,,0,72.02,38.15,-16.23,0,743,,,0,5079.00,160.00,-130.00,0
14242,Kepler-161 c,Kepler-161,0,7.06425644,0.00000661,-0.00000661,0,,,,,,,,,,,,,5147.00,78.00,-70.12,0
14243,Kepler-161 c,Kepler-161,0,7.06426677,0.00000152,-0.00000152,0,,,,,,,,,,,,,4992.00,122.00,-122.00,0
14244,Kepler-161 c,Kepler-161,1,7.06424000,0.00001100,-0.00001100,0,0.068000,,,0,,,,,,,,,5078.00,100.00,-100.00,0
14245,Kepler-161 c,Kepler-161,0,7.06425202,0.00000707,-0.00000707,0,,,,0,,,,0,,,,0,4992.00,122.00,-122.00,0
14246,Kepler-161 c,Kepler-161,0,,,,,,,,,76.20,1.68,-1.64,0,,,,,5108.00,102.00,-102.00,0
14247,Kepler-161 c,Kepler-161,0,7.06425644,0.00000661,-0.00000661,0,0.067200,,,0,72.02,38.15,-16.23,0,743,,,0,5079.00,160.00,-130.00,0
14248,Kepler-1610 b,Kepler-1610,0,8.70181574,0.00008315,-0.00008315,0,0.077700,,,0,74.58,80.24,-19.72,0,749,,,0,5295.00,211.00,-165.00,0
14249,Kepler-1610 b,Kepler-1610,0,8.70179611,0.00008568,-0.00008568,0,0.077700,,,0,74.58,41.79,-22.47,0,750,,,0,5295.00,185.00,-185.00,0
14250,Kepler-1610 b,Kepler-1610,0,8.70181574,0.00008315,-0.00008315,0,0.077700,,,0,74.58,80.24,-19.72,0,749,,,0,5295.00,211.00,-165.00,0
14251,Kepler-1610 b,Kepler-1610,1,8.70181574,0.00008315,-0.00008315,0,,,,,,,,,,,,,5383.00,61.72,-82.73,0
14252,Kepler-1610 b,Kepler-1610,0,8.70181574,0.00008315,-0.00008315,0,0.077700,,,0,74.58,80.24,-19.72,0,749,,,0,5295.00,211.00,-165.00,0
14253,Kepler-1610 b,Kepler-1610,0,8.70179611,0.00008568,-0.00008568,0,,,,0,,,,0,,,,0,5106.92,129.27,-129.27,0
14254,Kepler-1610 b,Kepler-1610,0,8.70181928,0.00007861,-0.00007861,0,,,,,,,,,,,,,5106.92,129.27,-129.27,0
14255,Kepler-1610 b,Kepler-1610,0,,,,,,,,,56.21,4.12,-3.81,0,,,,,5294.00,185.00,-185.00,0
14256,Kepler-1610 c,Kepler-1610,0,44.98518820,0.00061780,-0.00061780,0,0.232300,,,0,8.34,8.98,-2.20,0,433,,,0,5295.00,211.00,-165.00,0
14257,Kepler-1610 c,Kepler-1610,1,44.98518850,0.00048730,-0.00048730,0,0.232300,,,0,8.34,4.68,-2.51,0,433,,,0,5295.00,185.00,-185.00,0
14258,Kepler-1610 c,Kepler-1610,0,44.98529372,0.00001502,-0.00001502,0,,,,,,,,,,,,,5106.92,129.27,-129.27,0
14259,Kepler-1610 c,Kepler-1610,0,44.98518820,0.00061780,-0.00061780,0,0.232300,,,0,8.34,8.98,-2.20,0,433,,,0,5295.00,211.00,-165.00,0
14260,Kepler-1610 c,Kepler-1610,0,44.98518820,0.00061780,-0.00061780,0,0.232300,,,0,8.34,8.98,-2.20,0,433,,,0,5295.00,211.00,-165.00,0
14261,Kepler-1610 c,Kepler-1610,0,44.98529816,,,0,,,,,,,,,,,,,5295.00,185.00,-185.00,0
14262,Kepler-1610 c,Kepler-1610,0,44.98518850,0.00048730,-0.00048730,0,,,,0,,,,0,,,,0,5106.92,129.27,-129.27,0
14263,Kepler-1611 b,Kepler-1611,0,5.17624290,0.00005826,-0.00005826,0,0.054100,,,0,146.22,138.41,-32.16,0,887,,,0,5511.00,171.00,-150.00,0
14264,Kepler-1611 b,Kepler-1611,0,5.17624997,0.00006406,-0.00006406,0,0.058600,,,0,565.42,239.37,-235.53,0,1243,,,0,5578.00,83.00,-66.00,0
14265,Kepler-1611 b,Kepler-1611,0,5.17624997,0.00006406,-0.00006406,0,,,,0,,,,0,,,,0,,,,
14266,Kepler-1611 b,Kepler-1611,0,5.17624290,0.00005826,-0.00005826,0,0.054100,,,0,146.22,138.41,-32.16,0,887,,,0,5511.00,171.00,-150.00,0
14267,Kepler-1611 b,Kepler-1611,0,5.17614854,0.00006774,-0.00006774,0,,,,,,,,,,,,,,,,
14268,Kepler-1611 b,Kepler-1611,0,5.17624290,0.00005826,-0.00005826,0,0.054100,,,0,146.22,138.41,-32.16,0,887,,,0,5511.00,171.00,-150.00,0
14269,Kepler-1611 b,Kepler-1611,1,5.17624290,0.00005826,-0.00005826,0,,,,,,,,,,,,,5605.00,89.65,-122.47,0
14270,Kepler-1612 b,Kepler-1612,0,3.91794676,0.00002674,-0.00002674,0,0.048200,,,0,266.81,86.69,-35.37,0,1030,,,0,5500.00,74.00,-82.00,0
14271,Kepler-1612 b,Kepler-1612,0,3.91795101,0.00002727,-0.00002727,0,0.046800,,,0,254.96,227.76,-58.71,0,1019,,,0,5543.00,154.00,-141.00,0
14272,Kepler-1612 b,Kepler-1612,0,3.91795101,0.00002727,-0.00002727,0,0.046800,,,0,254.96,227.76,-58.71,0,1019,,,0,5543.00,154.00,-141.00,0
14273,Kepler-1612 b,Kepler-1612,0,3.91794676,0.00002674,-0.00002674,0,,,,0,,,,0,,,,0,5474.00,122.00,-122.00,0
14274,Kepler-1612 b,Kepler-1612,0,,,,,,,,,269.25,11.70,-11.19,0,,,,,5497.00,110.00,-110.00,0
14275,Kepler-1612 b,Kepler-1612,0,3.91794852,0.00002684,-0.00002684,0,,,,,,,,,,,,,5474.00,122.00,-122.00,0
14276,Kepler-1612 b,Kepler-1612,1,3.91795101,0.00002727,-0.00002727,0,,,,,,,,,,,,,5643.00,104.98,-130.31,0
14277,Kepler-1612 b,Kepler-1612,0,3.91795101,0.00002727,-0.00002727,0,0.046800,,,0,254.96,227.76,-58.71,0,1019,,,0,5543.00,154.00,-141.00,0
14278,Kepler-1613 b,Kepler-1613,0,1.51842990,0.00019910,-0.00019910,0,0.026400,,,0,3261.65,5617.05,-1404.08,0,1927,,,0,6302.00,185.00,-240.00,0
14279,Kepler-1613 b,Kepler-1613,0,1.51841810,0.00021210,-0.00021210,0,0.026400,,,0,3261.65,2997.74,-1483.39,0,1926,,,0,6302.00,197.00,-241.00,0
14280,Kepler-1613 b,Kepler-1613,1,1.51842990,0.00019910,-0.00019910,0,,,,,,,,,,,,,6005.00,92.89,-111.57,0
14281,Kepler-1613 b,Kepler-1613,0,1.51852186,0.00014559,-0.00014559,0,,,,,,,,,,,,,6014.00,122.00,-122.00,0
14282,Kepler-1613 b,Kepler-1613,0,1.51841810,0.00021210,-0.00021210,0,,,,0,,,,0,,,,0,6014.00,122.00,-122.00,0
14283,Kepler-1613 b,Kepler-1613,0,,,,,,,,,6797.62,609.70,-546.40,0,,,,,6037.00,121.00,-121.00,0
14284,Kepler-1613 b,Kepler-1613,0,1.51842990,0.00019910,-0.00019910,0,0.026400,,,0,3261.65,5617.05,-1404.08,0,1927,,,0,6302.00,185.00,-240.00,0
14285,Kepler-1613 b,Kepler-1613,0,1.51856913,0.00001305,-0.00001305,0,,,,,,,,,,,,,6014.00,122.00,-122.00,0
14286,Kepler-1613 b,Kepler-1613,0,1.51842990,0.00019910,-0.00019910,0,0.026400,,,0,3261.65,5617.05,-1404.08,0,1927,,,0,6302.00,185.00,-240.00,0
14287,Kepler-1614 b,Kepler-1614,0,3.94665133,0.00003312,-0.00003312,0,,,,,,,,,,,,,5107.00,123.00,-123.00,0
14288,Kepler-1614 b,Kepler-1614,1,3.94661410,0.00003022,-0.00003022,0,,,,,,,,,,,,,5121.00,50.38,-46.14,0
14289,Kepler-1614 b,Kepler-1614,0,,,,,,,,,276.37,29.22,-26.00,0,,,,,5381.00,188.00,-188.00,0
14290,Kepler-1614 b,Kepler-1614,0,3.94660745,0.00003164,-0.00003164,0,0.047100,,,0,218.91,125.23,-54.06,0,981,,,0,5376.00,160.00,-160.00,0
14291,Kepler-1614 b,Kepler-1614,0,3.94661410,0.00003022,-0.00003022,0,0.047100,,,0,218.91,203.81,-51.89,0,981,,,0,5376.00,179.00,-150.00,0
14292,Kepler-1614 b,Kepler-1614,0,3.94661410,0.00003022,-0.00003022,0,0.047100,,,0,218.91,203.81,-51.89,0,981,,,0,5376.00,179.00,-150.00,0
14293,Kepler-1614 b,Kepler-1614,0,3.94660745,0.00003164,-0.00003164,0,,,,0,,,,0,,,,0,5107.00,123.00,-123.00,0
14294,Kepler-1614 b,Kepler-1614,0,3.94661410,0.00003022,-0.00003022,0,0.047100,,,0,218.91,203.81,-51.89,0,981,,,0,5376.00,179.00,-150.00,0
14295,Kepler-1615 b,Kepler-1615,0,47.31239762,0.00002909,-0.00002909,0,,,,,,,,,,,,,5670.00,122.00,-122.00,0
14296,Kepler-1615 b,Kepler-1615,0,47.31286450,0.00075370,-0.00075370,0,0.278800,,,0,44.26,12.96,-20.63,0,658,,,0,5749.00,77.00,-77.00,0
14297,Kepler-1615 b,Kepler-1615,0,47.31261920,0.00085930,-0.00085930,0,0.259500,,,0,17.70,22.16,-4.98,0,523,,,0,6035.00,149.00,-188.00,0
14298,Kepler-1615 b,Kepler-1615,1,47.31261920,0.00085930,-0.00085930,0,,,,,,,,,,,,,5865.00,85.98,-105.58,0
14299,Kepler-1615 b,Kepler-1615,0,,,,,,,,,31.17,1.93,-1.80,0,,,,,5750.00,115.00,-115.00,0
14300,Kepler-1615 b,Kepler-1615,0,47.31261920,0.00085930,-0.00085930,0,0.259500,,,0,17.70,22.16,-4.98,0,523,,,0,6035.00,149.00,-188.00,0
14301,Kepler-1615 b,Kepler-1615,0,47.31286450,0.00075370,-0.00075370,0,,,,0,,,,0,,,,0,5670.00,122.00,-122.00,0
14302,Kepler-1615 b,Kepler-1615,0,47.31261920,0.00085930,-0.00085930,0,0.259500,,,0,17.70,22.16,-4.98,0,523,,,0,6035.00,149.00,-188.00,0
14303,Kepler-1616 b,Kepler-1616,0,6.76284377,0.00006948,-0.00006948,0,0.074000,,,0,395.94,783.07,-121.62,0,1138,,,0,6528.00,158.00,-212.00,0
14304,Kepler-1616 b,Kepler-1616,0,6.76260204,0.00007244,-0.00007244,0,,,,,,,,,,,,,6202.69,90.79,-90.79,0
14305,Kepler-1616 b,Kepler-1616,0,6.76284377,0.00006948,-0.00006948,0,0.074000,,,0,395.94,783.07,-121.62,0,1138,,,0,6528.00,158.00,-212.00,0
14306,Kepler-1616 b,Kepler-1616,0,6.76289308,0.00008852,-0.00008852,0,0.076100,,,0,754.37,435.75,-374.75,0,1337,,,0,6547.00,146.00,-194.00,0
14307,Kepler-1616 b,Kepler-1616,0,6.76284377,0.00006948,-0.00006948,0,0.074000,,,0,395.94,783.07,-121.62,0,1138,,,0,6528.00,158.00,-212.00,0
14308,Kepler-1616 b,Kepler-1616,1,6.76284377,0.00006948,-0.00006948,0,,,,,,,,,,,,,6266.00,93.46,-92.78,0
14309,Kepler-1616 b,Kepler-1616,0,,,,,,,,,724.86,25.58,-24.68,0,,,,,6153.00,123.00,-123.00,0
14310,Kepler-1616 b,Kepler-1616,0,6.76289308,0.00008852,-0.00008852,0,,,,0,,,,0,,,,0,6202.69,90.79,-90.79,0
14311,Kepler-1617 b,Kepler-1617,0,27.47846590,0.00051770,-0.00051770,0,,,,0,,,,0,,,,0,5988.14,30.47,-30.47,0
14312,Kepler-1617 b,Kepler-1617,0,27.47855720,0.00050780,-0.00050780,0,0.183300,,,0,53.20,77.64,-16.34,0,689,,,0,6300.00,157.00,-198.00,0
14313,Kepler-1617 b,Kepler-1617,0,27.47855720,0.00050780,-0.00050780,0,0.183300,,,0,53.20,77.64,-16.34,0,689,,,0,6300.00,157.00,-198.00,0
14314,Kepler-1617 b,Kepler-1617,1,27.47855720,0.00050780,-0.00050780,0,,,,,,,,,,,,,6167.00,84.79,-77.96,0
14315,Kepler-1617 b,Kepler-1617,0,27.47846590,0.00051770,-0.00051770,0,0.181000,,,0,69.30,30.51,-33.43,0,736,,,0,5432.00,89.00,-65.00,0
14316,Kepler-1617 b,Kepler-1617,0,,,,,,,,,64.69,2.08,-2.01,0,,,,,5903.00,118.00,-118.00,0
14317,Kepler-1617 b,Kepler-1617,0,27.47855720,0.00050780,-0.00050780,0,0.183300,,,0,53.20,77.64,-16.34,0,689,,,0,6300.00,157.00,-198.00,0
14318,Kepler-1617 b,Kepler-1617,0,27.48042152,0.00048128,-0.00048128,0,,,,,,,,,,,,,5988.14,30.47,-30.47,0
14319,Kepler-1618 b,Kepler-1618,0,6.10826019,0.00008991,-0.00008991,0,0.070900,,,0,698.53,1208.94,-293.25,0,1311,,,0,6725.00,153.00,-250.00,0
14320,Kepler-1618 b,Kepler-1618,0,6.10826692,0.00005624,-0.00005624,0,,,,,,,,,,,,,6391.96,152.67,-152.67,0
14321,Kepler-1618 b,Kepler-1618,0,6.10826019,0.00008991,-0.00008991,0,0.070900,,,0,698.53,1208.94,-293.25,0,1311,,,0,6725.00,153.00,-250.00,0
14322,Kepler-1618 b,Kepler-1618,1,6.10826019,0.00008991,-0.00008991,0,,,,,,,,,,,,,6620.00,213.78,-143.89,0
14323,Kepler-1618 b,Kepler-1618,0,,,,,,,,,903.91,45.69,-43.26,0,,,,,6430.00,129.00,-129.00,0
14324,Kepler-1618 b,Kepler-1618,0,6.10826019,0.00008991,-0.00008991,0,0.070900,,,0,698.53,1208.94,-293.25,0,1311,,,0,6725.00,153.00,-250.00,0
14325,Kepler-1618 b,Kepler-1618,0,6.10829450,0.00010070,-0.00010070,0,0.070600,,,0,608.39,585.94,-199.04,0,1267,,,0,6720.00,164.00,-234.00,0
14326,Kepler-1618 b,Kepler-1618,0,6.10829450,0.00010070,-0.00010070,0,,,,0,,,,0,,,,0,6391.96,152.67,-152.67,0
14327,Kepler-1619 b,Kepler-1619,0,23.62209527,0.00041682,-0.00041682,0,,,,,,,,,,,,,5724.26,144.88,-77.54,0
14328,Kepler-1619 b,Kepler-1619,0,23.62259130,0.00054200,-0.00054200,0,0.159700,,,0,50.28,54.02,-15.18,0,679,,,0,6137.00,153.00,-176.00,0
14329,Kepler-1619 b,Kepler-1619,0,23.62235710,0.00053630,-0.00053630,0,,,,0,,,,0,,,,0,5724.26,144.88,-77.54,0
14330,Kepler-1619 b,Kepler-1619,0,23.62259130,0.00054200,-0.00054200,0,0.159700,,,0,50.28,54.02,-15.18,0,679,,,0,6137.00,153.00,-176.00,0
14331,Kepler-1619 b,Kepler-1619,1,23.62259130,0.00054200,-0.00054200,0,,,,,,,,,,,,,5852.00,90.66,-80.99,0
14332,Kepler-1619 b,Kepler-1619,0,23.62259130,0.00054200,-0.00054200,0,0.159700,,,0,50.28,54.02,-15.18,0,679,,,0,6137.00,153.00,-176.00,0
14333,Kepler-1619 b,Kepler-1619,0,23.62235710,0.00053630,-0.00053630,0,0.161100,,,0,95.35,59.89,-48.03,0,797,,,0,6144.00,170.00,-170.00,0
14334,Kepler-1619 b,Kepler-1619,0,,,,,,,,,74.64,2.35,-2.26,0,,,,,5650.00,113.00,-113.00,0
14335,Kepler-162 b,Kepler-162,0,6.91986734,0.00002565,-0.00002565,0,,,,,,,,,,,,,6089.00,216.99,-268.52,0
14336,Kepler-162 b,Kepler-162,0,6.91983570,0.00003919,-0.00003919,0,,,,,,,,,,,,,5743.00,122.00,-122.00,0
14337,Kepler-162 b,Kepler-162,0,,,,,,,,,305.95,12.75,-12.20,0,,,,,5870.00,117.00,-117.00,0
14338,Kepler-162 b,Kepler-162,0,6.91972300,0.00009500,-0.00009500,0,0.070000,,,0,,,,0,962,,,0,5838.00,95.00,-95.00,0
14339,Kepler-162 b,Kepler-162,0,6.91986734,0.00002565,-0.00002565,0,0.068000,,,0,201.41,227.61,-64.51,0,961,,,0,5815.00,164.00,-151.00,0
14340,Kepler-162 b,Kepler-162,0,6.91986734,0.00002565,-0.00002565,0,0.068000,,,0,201.41,227.61,-64.51,0,961,,,0,5815.00,164.00,-151.00,0
14341,Kepler-162 b,Kepler-162,0,6.91986988,0.00002766,-0.00002766,0,0.068000,,,0,201.41,162.02,-71.55,0,961,,,0,5815.00,157.00,-174.00,0
14342,Kepler-162 b,Kepler-162,1,6.91979800,0.00005200,-0.00005200,0,0.069000,,,0,,,,,,,,,5816.00,200.00,-200.00,0
14343,Kepler-162 b,Kepler-162,0,6.91986988,0.00002766,-0.00002766,0,,,,0,,,,0,,,,0,5743.00,122.00,-122.00,0
14344,Kepler-162 b,Kepler-162,0,6.91986734,0.00002565,-0.00002565,0,0.068000,,,0,201.41,227.61,-64.51,0,961,,,0,5815.00,164.00,-151.00,0
14345,Kepler-162 c,Kepler-162,0,19.44638698,0.00002541,-0.00002541,0,0.135500,,,0,50.73,57.32,-16.25,0,681,,,0,5815.00,164.00,-151.00,0
14346,Kepler-162 c,Kepler-162,0,19.44638028,0.00000142,-0.00000142,0,,,,,,,,,,,,,5743.00,122.00,-122.00,0
14347,Kepler-162 c,Kepler-162,0,19.44640860,0.00002436,-0.00002436,0,,,,,,,,,,,,,5743.00,122.00,-122.00,0
14348,Kepler-162 c,Kepler-162,0,19.44638698,0.00002541,-0.00002541,0,0.135500,,,0,50.73,57.32,-16.25,0,681,,,0,5815.00,164.00,-151.00,0
14349,Kepler-162 c,Kepler-162,0,19.44639139,0.00002559,-0.00002559,0,0.135500,,,0,50.73,40.80,-18.03,0,681,,,0,5815.00,157.00,-174.00,0
14350,Kepler-162 c,Kepler-162,0,,,,,,,,,77.05,3.21,-3.07,0,,,,,5870.00,117.00,-117.00,0
14351,Kepler-162 c,Kepler-162,0,19.44638698,0.00002541,-0.00002541,0,,,,,,,,,,,,,6089.00,216.99,-268.52,0
14352,Kepler-162 c,Kepler-162,0,19.44638698,0.00002541,-0.00002541,0,0.135500,,,0,50.73,57.32,-16.25,0,681,,,0,5815.00,164.00,-151.00,0
14353,Kepler-162 c,Kepler-162,1,19.44635500,0.00004500,-0.00004500,0,0.137000,,,0,,,,,,,,,5816.00,200.00,-200.00,0
